25,5,377.9,88.2,191.10000000000002,84.60000000000001,1,1,1.0
25,3,306.6,0.0,395.53,109.92,1,1,0.0
25,4,91.67,0.0,222.83999999999997,60.35,1,1,0.0
25,6,57.8,226.6,238.09999999999997,160.70000000000002,1,1,1.0
26,5,352.4,84.12,189.70000000000005,81.78,1,1,1.0
26,3,306.6,0.0,395.5,109.85,1,1,0.0
26,4,91.65,0.0,222.85999999999999,60.24,1,1,0.0
26,6,85.67,238.23,256.56,173.27,1,1,1.0
27,5,330.83,80.05,180.37,80.35000000000001,1,1,1.0
27,3,306.6,0.0,395.65,109.79,1,1,0.0
27,4,91.64,0.0,222.87,60.14,1,1,0.0
27,6,113.53,249.87,275.03999999999996,185.82999999999998,1,1,1.0
28,5,307.8,75.97,176.0,78.93,1,1,1.0
28,3,306.6,0.0,395.79999999999995,109.72,1,1,0.0
28,4,91.63,0.0,222.88,60.04,1,1,0.0
28,6,141.4,261.5,293.5,198.39999999999998,1,1,1.0
29,5,287.7,72.6,168.7,76.1,1,1,1.0
29,3,306.6,0.0,395.94999999999993,109.66,1,1,0.0
29,4,91.61,0.0,222.89999999999998,59.93,1,1,0.0
29,7,913.27,181.69,46.73000000000002,70.74000000000001,1,1,1.0
29,6,175.8,276.65,320.55,212.15000000000003,1,1,1.0
30,5,269.35,69.45,162.39999999999998,74.05,1,1,1.0
30,3,306.6,0.0,396.1,109.59,1,1,0.0
30,4,91.6,0.0,222.91,59.83,1,1,0.0
30,7,866.7,167.66,93.29999999999995,82.39000000000001,1,1,1.0
30,6,210.2,291.8,347.59999999999997,225.90000000000003,1,1,1.0
31,5,251.0,66.3,156.10000000000002,72.00000000000001,1,1,1.0
31,3,306.6,0.0,396.25,109.53,1,1,0.0
31,4,91.58,0.0,222.93,59.72,1,1,0.0
31,7,820.14,153.63,139.86,94.03999999999999,1,1,1.0
31,6,252.4,306.5,375.1,233.5,1,1,1.0
32,5,233.2,63.25,152.55,70.41999999999999,1,1,1.0
32,3,306.6,0.0,396.4,109.46,1,1,0.0
32,4,91.57,0.0,222.94,59.62,1,1,0.0
32,7,773.57,139.6,186.42999999999995,105.68,1,1,1.0
32,6,299.6,326.2,403.1,213.8,1,1,1.0
33,5,215.4,60.2,148.99999999999997,68.83999999999999,1,1,1.0
33,3,306.6,0.0,396.54999999999995,109.4,1,1,0.0
33,4,91.56,0.0,222.95,59.51,1,1,0.0
33,7,727.0,131.0,233.0,111.9,1,1,1.0
33,6,346.8,345.9,431.09999999999997,194.10000000000002,1,1,1.0
34,5,198.82,57.15,144.23000000000002,67.25999999999999,1,1,1.0
34,3,306.6,0.0,396.69999999999993,109.33,1,1,0.0
34,4,91.54,0.0,222.96999999999997,59.41,1,1,0.0
34,7,689.02,123.08,250.68000000000006,109.07000000000001,1,1,1.0
34,6,404.6,367.9,453.9,172.10000000000002,1,1,1.0
35,5,182.24,54.1,139.45999999999998,65.68,1,1,1.0
35,3,306.6,0.0,396.85,109.27,1,1,0.0
35,4,91.58,0.0,222.81,59.31,1,1,0.0
35,7,651.05,115.15,241.75,106.25,1,1,1.0
35,6,473.95,393.05,427.50000000000006,146.95,1,1,1.0
36,5,168.35,51.97,135.28,64.26,1,1,1.0
36,3,306.6,0.0,397.0,109.2,1,1,1.0
36,4,91.62,0.0,222.64,59.2,1,1,0.0
36,7,613.07,107.23,232.82999999999993,103.42,1,1,1.0
36,6,543.3,418.2,401.1,121.80000000000001,1,1,1.0
37,5,154.46,49.85,131.10999999999999,62.839999999999996,1,1,1.0
37,3,306.34,0.0,397.01000000000005,108.9,1,1,1.0
37,4,91.65,0.0,222.48,59.1,1,1,0.0
37,7,575.1,99.3,223.89999999999998,100.60000000000001,1,1,1.0
37,6,636.6,450.1,323.4,89.89999999999998,1,1,1.0
38,5,140.56,47.72,126.94,61.42,1,1,1.0
38,3,306.08,0.0,397.02000000000004,108.6,1,1,0.0
38,4,91.69,0.0,222.32,58.99,1,1,0.0
38,7,542.88,94.1,216.66999999999996,95.30000000000001,1,1,1.0
38,6,729.9,482.0,230.10000000000002,58.0,1,1,1.0
39,5,126.67,45.6,124.02999999999999,59.99999999999999,1,1,1.0
39,3,305.83,0.0,397.02000000000004,108.3,1,1,0.0
39,4,91.72,0.0,222.16,58.89,1,1,0.0
39,7,510.66,86.9,209.44,94.79999999999998,1,1,1.0
39,6,850.2,517.6,109.79999999999995,22.399999999999977,1,1,1.0
40,5,114.05,43.65,120.75000000000001,58.88,1,1,1.0
40,3,305.57,0.0,397.03000000000003,108.0,1,1,0.0
40,4,91.76,0.0,221.99,58.79,1,1,0.0
40,7,480.88,83.45,201.87,89.95,1,1,1.0
41,5,101.43,41.7,117.47,57.75,1,1,1.0
41,3,305.31,0.0,397.04,107.7,1,1,0.0
41,4,91.79,0.0,221.83999999999997,58.68,1,1,0.0
41,7,451.1,79.4,194.29999999999995,85.79999999999998,1,1,1.0
42,5,88.82,39.75,114.58000000000001,56.629999999999995,1,1,1.0
42,3,305.05,0.0,397.05,107.4,1,1,0.0
42,4,91.83,0.0,221.67000000000002,58.58,1,1,0.0
42,7,424.17,74.8,186.59999999999997,83.39999999999999,1,1,1.0
43,5,76.2,37.8,111.7,55.5,1,1,1.0
43,3,304.79,0.0,397.06,107.1,1,1,0.0
43,4,91.83,0.0,221.57,58.03,1,1,0.0
43,7,397.24,70.7,178.89,80.49999999999999,1,1,1.0
44,5,64.8,36.6,109.39999999999999,54.440000000000005,1,1,1.0
44,3,304.53,0.0,397.07000000000005,106.8,1,1,0.0
44,4,91.83,0.0,221.47000000000003,57.49,1,1,0.0
44,7,370.31,66.6,171.19,77.6,1,1,1.0
45,5,54.8,34.8,105.10000000000001,53.32000000000001,1,1,1.0
45,3,304.28,0.0,397.07000000000005,106.5,1,1,0.0
45,4,91.83,0.0,221.37,56.94,1,1,0.0
45,7,348.21,63.53,166.62000000000006,76.07,1,1,1.0
46,5,43.8,33.0,102.39999999999999,52.209999999999994,1,1,1.0
46,3,304.02,0.0,397.08000000000004,106.2,1,1,0.0
46,4,91.83,0.0,221.27000000000004,56.4,1,1,0.0
46,7,326.1,60.47,162.07,74.53,1,1,1.0
47,5,32.9,31.2,101.79999999999998,51.099999999999994,1,1,1.0
47,3,303.76,0.0,397.09000000000003,105.9,1,1,0.0
47,4,91.83,0.0,221.17000000000002,56.42,1,1,0.0
47,7,307.91,57.4,153.58999999999997,73.0,1,1,1.0
48,5,23.37,29.85,99.5,50.080000000000005,1,1,1.0
48,3,303.5,0.0,397.1,105.6,1,1,0.0
48,4,91.83,0.0,221.07,56.44,1,1,0.0
48,7,287.1,54.33,149.22999999999996,71.47,1,1,1.0
49,5,13.83,28.5,97.2,49.06999999999999,1,1,1.0
49,3,303.5,0.0,397.1,105.6,1,1,0.0
49,4,91.83,0.0,220.97000000000003,56.46,1,1,0.0
49,7,266.3,51.27,144.87,69.93,1,1,1.0
50,5,4.3,27.15,94.9,48.050000000000004,1,1,1.0
50,3,303.5,0.0,397.1,105.6,1,1,0.0
50,4,91.83,0.0,220.87,56.49,1,1,0.0
50,7,245.5,48.2,140.5,68.39999999999999,1,1,1.0
51,5,0.0,25.9,88.7,47.50000000000001,1,1,1.0
51,3,303.5,0.0,397.1,105.6,1,1,0.0
51,4,91.83,0.0,220.77000000000004,56.51,1,1,0.0
51,7,228.77,45.73,135.42999999999998,66.6,1,1,1.0
52,5,0.0,22.3,79.08,47.2,1,1,1.0
52,3,303.5,0.0,397.1,105.6,1,1,1.0
52,4,91.83,0.0,220.67000000000002,56.53,1,1,0.0
52,7,212.03,43.27,130.36999999999998,64.79999999999998,1,1,1.0
53,5,0.0,21.07,69.45,46.9,1,1,1.0
53,3,303.5,0.0,397.1,105.6,1,1,1.0
53,4,91.83,0.0,220.57,56.55,1,1,0.0
53,7,195.3,40.8,125.30000000000001,63.0,1,1,1.0
54,5,0.0,19.83,59.83,46.60000000000001,1,1,1.0
54,3,303.5,0.0,397.1,105.6,1,1,1.0
54,4,91.83,0.0,220.47000000000003,56.57,1,1,0.0
54,7,180.2,39.43,122.88,61.9,1,1,1.0
55,5,0.0,18.6,50.2,46.300000000000004,1,1,1.0
55,3,303.5,0.0,397.1,105.6,1,1,1.0
55,4,91.83,0.0,220.37,56.59,1,1,0.0
55,7,165.1,38.06,120.45000000000002,60.8,1,1,1.0
56,5,0.0,18.7,41.4,42.769999999999996,1,1,1.0
56,3,303.5,0.0,397.1,105.6,1,1,1.0
56,4,91.83,0.0,220.27000000000004,56.61,1,1,0.0
56,7,151.7,36.69,116.32999999999998,59.7,1,1,1.0
57,5,0.0,18.8,32.6,39.230000000000004,1,1,1.0
57,3,303.5,0.0,397.1,105.6,1,1,1.0
57,4,91.83,0.0,220.17000000000002,56.64,1,1,0.0
57,7,138.3,35.31,112.19999999999999,58.599999999999994,1,1,1.0
58,5,0.0,21.6,23.8,33.0,1,1,1.0
58,3,303.5,0.0,397.1,105.6,1,1,1.0
58,4,91.83,0.0,220.07,56.66,1,1,0.0
58,7,125.9,33.94,109.07,57.5,1,1,1.0
59,5,0.0,23.8,15.1,30.8,1,1,1.0
59,3,303.5,0.0,397.1,105.6,1,1,1.0
59,4,91.83,0.0,219.97000000000003,56.68,1,1,0.0
59,7,113.51,32.57,105.92,56.4,1,1,1.0
60,5,0.0,28.1,7.0,23.5,1,1,1.0
60,3,303.5,0.0,397.1,105.6,1,1,1.0
60,4,91.83,0.0,219.87,56.7,1,1,0.0
60,7,101.12,31.2,102.78,55.3,1,1,1.0
